sequence_id,district,forecast_origin,wsi_at_origin,residual_t1,residual_t2,residual_t3,split
1456,Latur,2022-07-01,-1.7947312625668257,-0.10448431646607226,0.19633090818144971,0.3259402545712202,test
1457,Latur,2022-08-01,-1.8992156379473528,0.30081528356197684,0.43042462995174735,0.6985903375399432,test
1458,Latur,2022-09-01,-1.598400408097217,0.12960940010161148,0.3977751076898073,0.3615167678079103,test
1459,Latur,2022-10-01,-1.4687910028168492,0.2681657024094395,0.23190736252754252,0.12064182240455668,test
1460,Latur,2022-11-01,-1.2006252866012723,-0.03625835368803432,-0.14752389381102016,0.12632154037782262,test
1461,Latur,2022-12-01,-1.2368836456972032,-0.11126553471508926,0.1625798994737535,-0.035432571725282136,test
1462,Latur,2023-01-01,-1.348149123277662,0.2738453770542122,0.07583290585517655,0.13254136094093094,test
1463,Latur,2023-02-01,-1.0743037126659682,-0.1980125047565171,-0.1413040496707627,0.26715787869685204,test
1464,Latur,2023-03-01,-1.272316210763737,0.05670844842700595,0.4651703767946207,0.9676223628690683,test
1465,Latur,2023-04-01,-1.215607803038152,0.40846196906903587,0.9109139551434835,0.29194561736920677,test
1466,Latur,2023-05-01,-0.8071458324825725,0.502451984587904,-0.11651635318637277,0.15033143610119437,test
1467,Latur,2023-06-01,-0.3046938441870457,-0.6189683414818996,-0.35212055219433247,0.08319472895839275,test
1468,Latur,2023-07-01,-0.923662173035272,0.2668477766538938,0.702163057806619,1.3231187932516417,test
1469,Latur,2023-08-01,-0.6568143980716371,0.43531528284298415,1.0562710182880068,0.5238511877273225,test
1470,Latur,2023-09-01,-0.2214991112950783,0.6209557315114479,0.08853590095076372,0.003258403182361619,test
1471,Latur,2023-10-01,0.3994566145144924,-0.532419824858807,-0.6176973226272091,-1.0244224014483914,test
1472,Latur,2023-11-01,-0.1329632069045503,-0.08527750120816638,-0.4920025800293486,-0.5667822693413298,test
1473,Latur,2023-12-01,-0.2182407018292247,-0.4067250851046742,-0.4815047744166554,-0.17039549979087723,test
1474,Latur,2024-01-01,-0.6249657783876318,-0.07477969785824834,0.23632957676752986,-0.21177578827038823,test
1475,Latur,2024-02-01,-0.6997455041234116,0.3111093025033097,-0.1369960625346084,0.14910587475939796,test
1476,Latur,2024-03-01,-0.3886362132283557,-0.44810535342966434,-0.162003416135658,-0.7088295403269422,test
1477,Latur,2024-04-01,-0.8367415751822742,0.28610194581826054,-0.26072417837302364,-1.111187687932655,test
1478,Latur,2024-05-01,-0.5506396446325873,-0.5468261089227106,-1.397289618482342,-0.8616261329553033,test
1479,Latur,2024-06-01,-1.0974657158011758,-0.8504635473137534,-0.3148000617867148,0.08861955205148098,test
1480,Latur,2024-07-01,-1.947929305274598,0.5356635276867074,0.9390831415249032,0.8577431861950082,test
1481,Latur,2024-08-01,-1.4122657502858995,0.4034195865362047,0.32207963120630967,0.31204304349116074,test
1482,Latur,2024-09-01,-1.0088461488412643,-0.08133997023832551,-0.09137655795347444,-0.0700080543829178,test
1483,Nanded,2003-12-01,-0.1168205166339976,-0.08475884552000935,-0.02995197231768544,0.1878782982111079,train
1484,Nanded,2004-01-01,-0.201579359240245,0.05480687028856196,0.2726371408173553,0.04655493504495539,train
1485,Nanded,2004-02-01,-0.1467724919443429,0.21783027352145318,-0.008251932250946725,-0.21583606003472205,train
1486,Nanded,2004-03-01,0.071057781290472,-0.2260822054857616,-0.43366633326953696,-0.16168131650632664,train
1487,Nanded,2004-04-01,-0.1550244269005682,-0.20758412507849675,0.06440089168471355,1.1016707000367072,train
1488,Nanded,2004-05-01,-0.3626085441426518,0.27198500892679717,1.3092548172787908,0.9117560904340032,train
1489,Nanded,2004-06-01,-0.0906235328162027,1.0372698059523415,0.639771079107554,0.6084224334204508,train
1490,Nanded,2004-07-01,0.94664626973943,-0.3974987234480787,-0.42884736913518196,-0.03614490884618049,train
1491,Nanded,2004-08-01,0.5491475725198107,-0.031348671915562676,0.3613537883734388,0.06641170739885993,train
1492,Nanded,2004-09-01,0.5177988732134126,0.39270248767983695,0.0977604067052581,0.18113085386407157,train
1493,Nanded,2004-10-01,0.9105013687888056,-0.29494208887013496,-0.21157164171132148,-0.650335200575915,train
1494,Nanded,2004-11-01,0.6155592913628554,0.08337043571462877,-0.35539312314996474,-0.6337735841871237,train
1495,Nanded,2004-12-01,0.6989297053123812,-0.43876353709949056,-0.7171439981366495,-0.8370689085031847,train
1496,Nanded,2005-01-01,0.2601661736326865,-0.27838046645695486,-0.39830537682349004,-0.45592134242827215,train
1497,Nanded,2005-02-01,-0.0182142921804181,-0.11992491101038542,-0.17754087661516754,0.2474405386565915,train
1498,Nanded,2005-03-01,-0.1381391988192842,-0.057615969976301445,0.36736544529545756,0.7637245760356233,train
1499,Nanded,2005-04-01,-0.1957551664270201,0.42498141290319347,0.8213405436433592,0.6612230068601408,train
1500,Nanded,2005-05-01,0.2292262467268203,0.3963591304895188,0.23624159370630043,-0.13805077995092613,train
1501,Nanded,2005-06-01,0.62558540334278,-0.16011756290965928,-0.5344099365668858,-0.7282359563308324,train
1502,Nanded,2005-07-01,0.4654678344109524,-0.37429236763505824,-0.5681183873990048,-1.1740799187996853,train
1503,Nanded,2005-08-01,0.0911754641317449,-0.19382601711979727,-0.7997875485204778,-0.7926457199834905,train
1504,Nanded,2005-09-01,-0.1026505553139065,-0.6059615290748264,-0.5988197005378391,-0.4560192502128269,train
1505,Nanded,2005-10-01,-0.7086120695330397,0.007141813681294074,0.14994226400630628,0.7720199302293554,train
1506,Nanded,2005-11-01,-0.7014702769027767,0.14280047137604335,0.7648781375990925,0.8754073591934262,train
1507,Nanded,2005-12-01,-0.5586697965297381,0.6220776572260539,0.7326068788203876,-0.11566312020686464,train
1508,Nanded,2006-01-01,0.0634078638598839,0.11052921843076552,-0.7377407805964866,-0.5076830344245353,train
1509,Nanded,2006-02-01,0.1739370893881451,-0.8482700061247479,-0.6182122599527966,-0.6550089191839825,train
1510,Nanded,2006-03-01,-0.6743329222885549,0.23005775172390341,0.1932610924927175,0.8251990284410894,train
1511,Nanded,2006-04-01,-0.4442751813010615,-0.03679664849477593,0.595141287453596,0.15511215806764778,train
1512,Nanded,2006-05-01,-0.4810718429562333,0.6319379491087678,0.1919088197228196,-0.0616397130015609,train
1513,Nanded,2006-06-01,0.1508661083325946,-0.4400291315660083,-0.6935776642903888,-0.7199195198163593,train
1514,Nanded,2006-07-01,-0.2891630314825631,-0.2535485244752311,-0.27989038000120153,-0.1152628875733756,train
1515,Nanded,2006-08-01,-0.5427115626735176,-0.026341848810247037,0.1382856436175789,0.2821183569831337,train
1516,Nanded,2006-09-01,-0.5690534317807208,0.16462751272478204,0.30846022609033685,0.7362576777056704,train
1517,Nanded,2006-10-01,-0.404425907242841,0.1438327015524571,0.5716301531677906,0.3323101730232899,train
1518,Nanded,2006-11-01,-0.2605932088527348,0.42779745477768444,0.1884774746331837,0.44508222061726116,train
1519,Nanded,2006-12-01,0.1672042457769262,-0.23931997999647728,0.017284765987600176,0.07528087511559853,train
1520,Nanded,2007-01-01,-0.0721157331478823,0.2566047449124087,0.31460085404040705,0.25455506038787257,train
1521,Nanded,2007-02-01,0.1844890119378435,0.057996108954681214,-0.0020496846978532712,0.25454911572290784,train
1522,Nanded,2007-03-01,0.2424851228873893,-0.060045795647399064,0.19655300477336204,-0.44486697217632976,train
1523,Nanded,2007-04-01,0.1824393208916993,0.256598806769052,-0.38482117018063977,-0.9450786646302552,train
1524,Nanded,2007-05-01,0.4390381348870852,-0.6414199841760256,-1.201677478625641,-0.5447404903911212,train
1525,Nanded,2007-06-01,-0.2023818472973866,-0.5602574964411693,0.09667949179335064,0.16496841037793583,train
1526,Nanded,2007-07-01,-0.7626393635688,0.6569370080647641,0.7252259266493493,1.0345318515715771,train
1527,Nanded,2007-08-01,-0.1057023547212832,0.06828891780183244,0.3775948427240603,0.3590527616064303,train
1528,Nanded,2007-09-01,-0.0374134372880367,0.3093059252908138,0.2907638441731838,0.6009184312035946,train
1529,Nanded,2007-10-01,0.2718924993971588,-0.01854209251201172,0.29161249451839905,0.13237847738468628,train
1530,Nanded,2007-11-01,0.2533504078847851,0.3101545860307728,0.15092056889706001,0.021626024438670732,train
1531,Nanded,2007-12-01,0.5635049967598234,-0.15923401997797826,-0.28852856443636754,-0.7942530839275632,train
1532,Nanded,2008-01-01,0.4042709738209359,-0.1292945414974801,-0.6350190609886758,-0.6038427025272958,train
1533,Nanded,2008-02-01,0.2749764283837494,-0.5057245155514893,-0.4745481570901093,-0.3440125545205292,train
1534,Nanded,2008-03-01,-0.2307480904763021,0.031176361769942235,0.1617119643395223,1.2803221080010214,train
1535,Nanded,2008-04-01,-0.1995717304915531,0.13053560435477332,1.2491457480162724,1.4180207270354375,train
1536,Nanded,2008-05-01,-0.0690361258800221,1.1186101434047413,1.2874851224239063,0.6869343516643238,train
1537,Nanded,2008-06-01,1.0495740506129014,0.16887494593098284,-0.4316758248285997,-1.012371468849634,train
1538,Nanded,2008-07-01,1.2184490283670102,-0.6005508025827084,-1.1812464466037427,-0.8284433504285489,train
1539,Nanded,2008-08-01,0.6178982437478562,-0.5806956619845887,-0.22789256580939488,-0.2735420049058457,train
1540,Nanded,2008-09-01,0.0372025829071514,0.3528030950313099,0.3071536559348591,0.3852157432322987,train
1541,Nanded,2008-10-01,0.3900056716409272,-0.0456494327989167,0.032412654498522875,0.04255661998123467,train
1542,Nanded,2008-11-01,0.3443562246560954,0.07806210148335468,0.08820606696606648,0.3756128691434957,train
1543,Nanded,2008-12-01,0.4224183294541068,0.010143962168055076,0.2975507643454843,0.0846566822760873,train
1544,Nanded,2009-01-01,0.4325622786900049,0.28740681510958616,0.07451273304018918,0.026295555649136937,train
1545,Nanded,2009-02-01,0.7199690841909169,-0.21289407246072278,-0.26111124985177503,-0.6388046198364018,train
1546,Nanded,2009-03-01,0.50707501727547,-0.04821718293632815,-0.4259105529209549,0.01201468151603391,train
1547,Nanded,2009-04-01,0.4588578450236616,-0.37769338066914654,0.06023185376784229,0.02105068092009449,train
1548,Nanded,2009-05-01,0.0811644611826786,0.4379252376088253,0.3987440647610775,0.9165806951054684,train
1549,Nanded,2009-06-01,0.5190896694056963,-0.03918114346194024,0.47865548688245063,0.3521713908321882,train
1550,Nanded,2009-07-01,0.4799085322532783,0.5178366240348686,0.39135252798460624,0.46931421125792167,train
1551,Nanded,2009-08-01,0.9977451368285268,-0.1264840765906423,-0.048522393317326884,-0.33926777085791526,train
1552,Nanded,2009-09-01,0.8712610836939017,0.0779616598172983,-0.21278371772329008,-0.3223139282182852,train
1553,Nanded,2009-10-01,0.9492227237972086,-0.29074535782659705,-0.40027556832159217,-0.7050974916967219,train
1554,Nanded,2009-11-01,0.6584773507291897,-0.10953019525357321,-0.4143521186287029,-0.2910812344724758,train
1555,Nanded,2009-12-01,0.5489471331117018,-0.3048219010112151,-0.18155101685498798,-0.12558645753835285,train
1556,Nanded,2010-01-01,0.2441252393734698,0.12327087688324406,0.1792354361998792,0.24467969703552678,train
1557,Nanded,2010-02-01,0.3673961163729421,0.05596455920040688,0.12140882003605447,-0.2509819717377416,train
1558,Nanded,2010-03-01,0.4233606722585772,0.06544426415041937,-0.3069465276233767,-0.33165936585589395,train
1559,Nanded,2010-04-01,0.4888049300795958,-0.3723907854443953,-0.39710362367691254,-0.9848186310416625,train
1560,Nanded,2010-05-01,0.1164141412382107,-0.024712834835527442,-0.6124278422002774,-0.8372657414083462,train
1561,Nanded,2010-06-01,0.0917013069162832,-0.5877150078783498,-0.8125529070864187,-1.279738940812157,train
1562,Nanded,2010-07-01,-0.4960136983236576,-0.2248379018464779,-0.6920239355722164,-0.7342981722512936,train
1563,Nanded,2010-08-01,-0.7208515777346647,-0.46718605616120934,-0.5094602928402865,-0.7849201784375155,train
1564,Nanded,2010-09-01,-1.188037640376953,-0.04227423019799814,-0.31773411579522715,-0.1183563406029664,train
1565,Nanded,2010-10-01,-1.2303118389632255,-0.2754599172089547,-0.07608214201669394,0.03301557717581094,train
1566,Nanded,2010-11-01,-1.5057717364292589,0.19937775544933944,0.3084754746418443,0.615571836755797,train
1567,Nanded,2010-12-01,-1.3063939743336086,0.10909771254619405,0.4161940746601467,0.9875179760750179,train
1568,Nanded,2011-01-01,-1.197296307756801,0.30709640808333916,0.8784203094982104,0.1758605701469378,train
1569,Nanded,2011-02-01,-0.8901998840453887,0.571323885786798,-0.13123585356447454,0.29087774382856135,train
1570,Nanded,2011-03-01,-0.3188760059699608,-0.7025597316399025,-0.2804461342468666,0.19364314552398454,train
1571,Nanded,2011-04-01,-1.0214357030701011,0.4221135628532737,0.8962028426241249,0.7278637540649742,train
1572,Nanded,2011-05-01,-0.5993221651145045,0.4740893046685283,0.3057502161093776,-0.12394795312203721,train
1573,Nanded,2011-06-01,-0.1252328629233557,-0.16833908608177126,-0.5980372553131861,-0.42684145024040165,train
1574,Nanded,2011-07-01,-0.2935719584621105,-0.42969815977443127,-0.25850235470164684,0.21681983224522206,train
1575,Nanded,2011-08-01,-0.7232700978782344,0.17119578471447705,0.646517971661346,0.9937865232494044,train
1576,Nanded,2011-09-01,-0.5520743224701313,0.4753221962532429,0.8225907478413014,0.7995852772077946,train
1577,Nanded,2011-10-01,-0.0767521288866066,0.34726855425777664,0.32426308362426987,0.14280552684011688,train
1578,Nanded,2011-11-01,0.2705164347433498,-0.02300548000568653,-0.20446303678983951,-0.19445710821384693,train
1579,Nanded,2011-12-01,0.2475109483419893,-0.18145755038847902,-0.17145162181248644,-0.041241818231248645,train
1580,Nanded,2012-01-01,0.0660533978851691,0.010005928644333764,0.14021573222557154,0.014901138910447045,train
1581,Nanded,2012-02-01,0.0760593293254177,0.13020980078532296,0.004895207470198448,0.15459221321894723,train
1582,Nanded,2012-03-01,0.2062691340185691,-0.12531459722295296,0.024382408525795818,0.11207548883184898,train
1583,Nanded,2012-04-01,0.0809545363903051,0.14969700615405984,0.237390086460113,0.585249737310409,train
1584,Nanded,2012-05-01,0.2306515457141648,0.0876930771362533,0.4355527279865493,-0.2898500407147656,train
1585,Nanded,2012-06-01,0.3183446321351816,0.3478596415655325,-0.3775431271357824,-0.2827666867239763,train
1586,Nanded,2012-07-01,0.6662042757663904,-0.7254027707669912,-0.6306263303551851,-0.6415672043506084,train
1587,Nanded,2012-08-01,-0.0591984949923946,0.0947764404035999,0.08383556640817658,-0.1494186706923054,train
1588,Nanded,2012-09-01,0.0355779435944867,-0.010940872178704722,-0.2441951092791867,-0.13204935011389968,train
1589,Nanded,2012-10-01,0.0246370710416523,-0.23325423672635232,-0.1211084775610653,0.10183713063757743,train
1590,Nanded,2012-11-01,-0.2086171704260533,0.1121457639066403,0.33509137210528306,0.38603835282008103,train
1591,Nanded,2012-12-01,-0.096471405535527,0.22294560721475673,0.27389258792955473,0.2521018748577316,train
1592,Nanded,2013-01-01,0.1264741955205126,0.05094698687351512,0.029156273801692,-0.30153987685882283,train
1593,Nanded,2013-02-01,0.1774211757413798,-0.021790706419175215,-0.3524868570796901,-0.43306880524081526,train
1594,Nanded,2013-03-01,0.1556304762020212,-0.33069615754033144,-0.4112781057014566,-1.3302869865551097,train
1595,Nanded,2013-04-01,-0.175065676690174,-0.08058195280926142,-0.9995908336629143,-1.741224368094372,train
1596,Nanded,2013-05-01,-0.2556476329518419,-0.9190088774012465,-1.6606424118327041,-0.8919676805781264,train
1597,Nanded,2013-06-01,-1.1746565338573465,-0.7416335109271994,0.027041220327378213,0.07605602707481474,train
1598,Nanded,2013-07-01,-1.916290063076613,0.7686747495466448,0.8176895562940814,0.5445171777540423,train
1599,Nanded,2013-08-01,-1.147615264119936,0.049014757337404236,-0.22415762120263483,-0.057420183954404846,train
1600,Nanded,2013-09-01,-1.0986005033721304,-0.27317238195044036,-0.10643494470221038,-0.3296401534805917,train
1601,Nanded,2013-10-01,-1.3717728704875751,0.1667374224132343,-0.056467786365147044,0.3799097389644428,train
1602,Nanded,2013-11-01,-1.2050353976009711,-0.22320525925175105,0.2131722660778388,0.1463077755688056,train
1603,Nanded,2013-12-01,-1.428240706469839,0.4363775749467067,0.3695130844376735,-0.13145775601642806,train
1604,Nanded,2014-01-01,-0.9918631298006848,-0.06686449223148072,-0.5678353326855823,0.2546494585932568,train
1605,Nanded,2014-02-01,-1.0587276332070676,-0.5009708292791994,0.32151396199963966,0.22519130632184425,train
1606,Nanded,2014-03-01,-1.559698443179468,0.8224847719720401,0.7261621162942447,1.4134238765290774,train
1607,Nanded,2014-04-01,-0.7372136447281251,-0.09632268215709827,0.5909390780777345,1.5864559743255984,train
1608,Nanded,2014-05-01,-0.8335363203067753,0.6872617536563846,1.6827786499042485,2.0894741350193,train
1609,Nanded,2014-06-01,-0.1462745689921863,0.9955168985896594,1.4022123837047107,0.546467694001723,train
1610,Nanded,2014-07-01,0.8492423489585642,0.4066954657539602,-0.44904922394902747,0.18540106267778833,train
1611,Nanded,2014-08-01,1.255937809559826,-0.8557446845502892,-0.22129439792347338,-0.45142435512257006,train
1612,Nanded,2014-09-01,0.4001931136252312,0.6344502980111213,0.40432034081202467,0.0971397871373268,train
1613,Nanded,2014-10-01,1.034643470302503,-0.23013001586524706,-0.5373105695399449,-1.021460550830047,train
1614,Nanded,2014-11-01,0.8045134424980379,-0.30718054173547993,-0.7913305230255819,-0.7496233500357367,train
1615,Nanded,2014-12-01,0.4973329112399849,-0.48414999176752893,-0.44244281877768366,-0.3229324773420128,train
1616,Nanded,2015-01-01,0.0131829192572166,0.04170717320508466,0.1612175146407555,-0.3416005482607414,train
1617,Nanded,2015-02-01,0.0548900920473374,0.11951034185063471,-0.3833077210508622,-0.036853534685853825,train
1618,Nanded,2015-03-01,0.1744004409733069,-0.5028180699768316,-0.15636388361182332,-0.47534783892061827,train
1619,Nanded,2015-04-01,-0.3284176394521514,0.346454196813635,0.02747024150484001,1.4610609814702789,train
1620,Nanded,2015-05-01,0.0180365573585353,-0.3189839553058467,1.1146067846595922,0.8441979158699193,train
1621,Nanded,2015-06-01,-0.3009474109873433,1.4335907530054708,1.163181884215798,1.739866955207314,train
1622,Nanded,2015-07-01,1.1326432895072638,-0.2704088162788092,0.3062762547127069,0.5109309483162225,train
1623,Nanded,2015-08-01,0.8622344865774941,0.5766850576424766,0.7813397512459922,0.7171082363152671,train
1624,Nanded,2015-09-01,1.4389195136151096,0.20465472420837671,0.14042320927765162,0.34678617200042994,train
1625,Nanded,2015-10-01,1.6435741994442938,-0.0642314765515326,0.1421314861712457,-0.0558147046627997,train
1626,Nanded,2015-11-01,1.579342758507383,0.20636292710815662,0.008416736274111214,-0.5274345038839698,train
1627,Nanded,2015-12-01,1.7857056724875433,-0.19794617770604916,-0.7337974178641302,-1.1771162021010382,train
1628,Nanded,2016-01-01,1.5877594510968966,-0.5358511964734836,-0.9791699807103915,-1.0078979889806552,train
1629,Nanded,2016-02-01,1.0519082006043188,-0.44331873021781365,-0.4720467384880773,-0.7497600670880071,train
1630,Nanded,2016-03-01,0.6085894588881507,-0.028727996771909292,-0.3064413253718391,-0.40181084317503124,train
1631,Nanded,2016-04-01,0.5798614702861017,-0.27771333676979004,-0.3730828545729822,-0.9272696159522241,train
1632,Nanded,2016-05-01,0.3021481433758083,-0.0953695276626888,-0.6495562890419307,-0.3957101950296703,train
1633,Nanded,2016-06-01,0.2067786111941969,-0.5541867568603194,-0.30034066284805894,-0.9207480802646315,train
1634,Nanded,2016-07-01,-0.3474081412759425,0.2538460896220805,-0.3665613277944921,-0.6098355992826818,train
1635,Nanded,2016-08-01,-0.0935620522750371,-0.6204074167953975,-0.8636816882835872,-0.8464719795929438,train
1636,Nanded,2016-09-01,-0.7139694685423646,-0.24327427201625962,-0.2260645633256163,-0.23640680365917344,train
1637,Nanded,2016-10-01,-0.9572437140451544,0.017209682177173447,0.006867441843616318,0.3443212244020575,train
1638,Nanded,2016-11-01,-0.9400340024231776,-0.010342269778360502,0.32711151278008066,0.2157121006249293,train
1639,Nanded,2016-12-01,-0.9503762497478186,0.3374537601047217,0.22605434794957036,0.7969547136598288,train
1640,Nanded,2017-01-01,-0.6129224802361861,-0.11139942156206217,0.4595009441481963,0.8585707153188125,train
1641,Nanded,2017-02-01,-0.7243218746159719,0.570900338527982,0.9699701096985982,0.7843311827753232,train
1642,Nanded,2017-03-01,-0.1534215356295368,0.39906977071216315,0.21343084378888816,-0.814810798030589,train
1643,Nanded,2017-04-01,0.2456482378559851,-0.18563892969663376,-1.213880571516111,-1.003483328016355,train
1644,Nanded,2017-05-01,0.0600093093058728,-1.0282416429659986,-0.8178443994662427,-0.022788563027109986,train
1645,Nanded,2017-06-01,-0.9682323625732608,0.21039727241289097,1.0054531088520235,1.7589662960220522,train
1646,Nanded,2017-07-01,-0.7578350632779797,0.7950558095567425,1.5485689967267713,0.9131393461816509,train
1647,Nanded,2017-08-01,0.0372207450698808,0.7535131883789107,0.11808353783379047,0.2039209020305678,train
1648,Nanded,2017-09-01,0.7907339238509996,-0.6354296409473283,-0.549592276750551,-0.6012395375356538,train
1649,Nanded,2018-01-01,0.9245955662570062,-0.8231615142664972,-0.7355343417964044,-0.9237715251744825,val
1650,Nanded,2018-02-01,0.1014340552896784,0.0876271691709234,-0.10061001420715464,-0.19923049541419013,val
1651,Nanded,2018-03-01,0.1890612194177681,-0.18823717833524434,-0.2868576595422798,-0.765355999195295,val
1652,Nanded,2018-04-01,0.000824041106739,-0.09862048123125072,-0.5771188208842658,-0.19417578671220775,val
1653,Nanded,2018-05-01,-0.0977964367933342,-0.47849834298419264,-0.09555530881213455,-0.3640265200071266,val
1654,Nanded,2018-06-01,-0.5762947775690112,0.3829430319635424,0.11447182076855034,0.9300128795473132,val
1655,Nanded,2018-07-01,-0.1933517511481219,-0.26847120565233895,0.5470698531264239,1.2127274330252582,val
1656,Nanded,2018-08-01,-0.4618229564458628,0.8155410584241648,1.481198638322999,1.3692089613706369,val
1657,Nanded,2018-09-01,0.3537180920261286,0.6656575898510076,0.5536679128986456,0.14195639890252132,val
1658,Nanded,2018-10-01,1.019375671367266,-0.11198966644249175,-0.523701180438616,-0.6214236511989615,val
1659,Nanded,2018-11-01,0.9073859857776972,-0.41171149484904734,-0.5094339656093928,-0.40922770969661204,val
1660,Nanded,2018-12-01,0.4956744810181927,-0.09772246084988828,0.00248379506289248,0.18620456256090884,val
1661,Nanded,2019-01-01,0.397952020844162,0.10020625523692323,0.2839270227349396,0.006093739787399299,val
1662,Nanded,2019-02-01,0.4981582782834587,0.18372076529564285,-0.09411251765189743,-0.12837904911933518,val
1663,Nanded,2019-03-01,0.681879044541979,-0.2778332839104177,-0.31209981537785547,-0.1523416648003103,val
1664,Nanded,2019-04-01,0.4040457527201783,-0.03426652355605475,0.12549162702149042,0.2767009218174804,val
1665,Nanded,2019-05-01,0.3697792351688514,0.15975814457281728,0.3109674393688073,-0.4709232733096252,val
1666,Nanded,2019-06-01,0.5295373800824691,0.1512092944551896,-0.6306814182232429,-1.1411877873967695,val
1667,Nanded,2019-07-01,0.6807466765607083,-0.7818907147014821,-1.292397083875009,-1.729026915665933,val
1668,Nanded,2019-08-01,-0.1011440362133527,-0.5105063711009479,-0.947136202891872,-1.287241617282436,val
1669,Nanded,2019-09-01,-0.6116503882455645,-0.4366298508596601,-0.7767352652502241,-0.5274694752645673,val
1670,Nanded,2019-10-01,-1.0482801857079882,-0.3401054677878004,-0.09083967780214364,-0.07336538409334237,val
1671,Nanded,2019-11-01,-1.3883856391687333,0.24926577565860142,0.2667400693674027,0.6860868787546097,val
1672,Nanded,2019-12-01,-1.139119818073026,0.017474248271695414,0.43682105765890245,0.349942400317899,val
1673,Nanded,2020-01-01,-1.121645533534868,0.41934677312074453,0.3324681157797411,0.7258499200075701,val
1674,Nanded,2020-02-01,-0.7022987636532602,-0.08687865410186679,0.3065031501259622,0.18489957179687588,val
1675,Nanded,2020-03-01,-0.7891774381561136,0.39338182462881566,0.27177824629972935,0.06078596963118077,val
1676,Nanded,2020-04-01,-0.3957956063565777,-0.1216035854998066,-0.3325958621683552,-0.7796522152605487,val
1677,Nanded,2020-05-01,-0.5173992150496063,-0.21099225347532657,-0.6580486065675202,-0.48958871429457096,val
1678,Nanded,2020-06-01,-0.7283914917879168,-0.4470563298292096,-0.2785964375562604,-0.020415998084061915,val
1679,Nanded,2020-07-01,-1.1754478091121914,0.16845987976801413,0.4266403192402126,-0.12204493342626077,val
1680,Nanded,2020-08-01,-1.0069878736289188,0.2581803837569401,-0.2905048689095333,-0.36088150350731163,val
1681,Nanded,2020-09-01,-0.7488075185370865,-0.5486852240013657,-0.619061858599144,-0.4859986614632187,val
1682,Nanded,2020-10-01,-1.297492714923376,-0.07037666221285455,0.06268653492307075,1.0286006353316248,val
1683,Nanded,2020-11-01,-1.3678693439862866,0.1330631639859814,1.0989772643945355,1.1241015162370342,val
1684,Nanded,2020-12-01,-1.234806139491234,0.9659140598994829,0.9910383117419816,0.9253256809932329,val
1685,Nanded,2021-01-01,-0.2688920851817358,0.025124257432483477,-0.0405883733162653,-0.2637139800915491,test
1686,Nanded,2021-02-01,-0.2437678243758013,-0.0657126341221998,-0.2888382408974836,-0.42568573693019846,test
1687,Nanded,2021-03-01,-0.3094804611815046,-0.22312560409178034,-0.3599731001244952,-1.1329942616807391,test
1688,Nanded,2021-04-01,-0.5326060765402926,-0.13684748476570718,-0.9098686463219511,-0.14381210869377725,test
1689,Nanded,2021-05-01,-0.6694535765149198,-0.7730211463473239,-0.006964608719150056,-0.386249825050632,test
1690,Nanded,2021-06-01,-1.4424746756541336,0.7660564904200637,0.3867712740885818,0.6243767862307632,test
1691,Nanded,2021-07-01,-0.6764181779794446,-0.37928522358610717,-0.14167971144392577,-0.5794903112478503,test
1692,Nanded,2021-08-01,-1.0557034004278447,0.23760551100447436,-0.2002050887994502,-0.16838121527955274,test
1693,Nanded,2021-09-01,-0.8180978621119519,-0.437810627115343,-0.40598675359544556,-0.19272348035630982,test
1694,Nanded,2021-10-01,-1.255908519622473,0.03182390391507561,0.24508717715421136,0.2566168612209838,test
1695,Nanded,2021-11-01,-1.224084665362629,0.21326332289436722,0.22479300696113969,0.4871564407990303,test
1696,Nanded,2021-12-01,-1.01082128712064,0.011529628719150642,0.27389306255704127,0.6946525616300698,test
1697,Nanded,2022-01-01,-0.9992916549129596,0.26236343034936094,0.6831229294223895,0.7052289510650744,test
1698,Nanded,2022-02-01,-0.7369281982476443,0.42075947275707426,0.4428654943997592,0.18916574469158354,test
1699,Nanded,2022-03-01,-0.3161687345626585,0.02210603071477335,-0.2315937189934023,-0.23077403591845114,test
1700,Nanded,2022-04-01,-0.2940627101440642,-0.2536997434119966,-0.2528800603370454,-1.6906448837737824,test
1701,Nanded,2022-05-01,-0.5477624441574808,0.0008196736763711465,-1.436945149760366,-1.1102389787245994,test
1702,Nanded,2022-06-01,-0.5469427979870093,-1.4377647959308373,-1.1110586248950707,-1.2510053240375267,test
1703,Nanded,2022-07-01,-1.984707552983472,0.3267061301013918,0.18675943095893577,0.17029507835120872,test
1704,Nanded,2022-08-01,-1.6580014651498935,-0.13994665687464258,-0.15641100948236963,0.21546868736363867,test
1705,Nanded,2022-09-01,-1.7979481411811278,-0.016464333451135404,0.3554153633948729,0.5018768502112791,test
1706,Nanded,2022-10-01,-1.8144125041194572,0.3718797263332023,0.5183412131496086,0.8074043091960563,test
1707,Nanded,2022-11-01,-1.4425327738879217,0.14646148291807304,0.4355245789645208,0.7564510664103521,test
1708,Nanded,2022-12-01,-1.2960713248962232,0.28906312997282235,0.6099896174186537,0.43606773431242196,test
1709,Nanded,2023-01-01,-1.0070082474709692,0.3209265399933996,0.1470046568871679,-0.2171567152975855,test
1710,Nanded,2023-02-01,-0.6860817339737396,-0.17392185661006165,-0.5380832287948151,-0.30586102935481263,test
